CVEGEO,year,state,municipality,crime_count,population,log_pop
30174,2022,Veracruz de Ignacio de la Llave,Tierra Blanca,5,95905.0,11.471113397155788
30175,2022,Veracruz de Ignacio de la Llave,Tihuatlán,24,93316.4,11.443751148451694
30176,2022,Veracruz de Ignacio de la Llave,Tlacojalpan,2,4460.4,8.402993727091207
30177,2022,Veracruz de Ignacio de la Llave,Tlacolulan,0,11962.2,9.389506957076836
30178,2022,Veracruz de Ignacio de la Llave,Tlacotalpan,1,12820.8,9.458824131023807
30179,2022,Veracruz de Ignacio de la Llave,Tlacotepec de Mejía,0,4347.8,8.377425249023078
30180,2022,Veracruz de Ignacio de la Llave,Tlachichilco,0,10824.8,9.289595076949434
30181,2022,Veracruz de Ignacio de la Llave,Tlalixcoyan,1,37946.6,10.54393518724236
30182,2022,Veracruz de Ignacio de la Llave,Tlalnelhuayocan,1,20334.6,9.920079147629048
30183,2022,Veracruz de Ignacio de la Llave,Tlapacoyan,26,62035.6,11.035463692789577
30184,2022,Veracruz de Ignacio de la Llave,Tlaquilpa,0,8089.4,8.998309841665542
30185,2022,Veracruz de Ignacio de la Llave,Tlilapan,1,5681.8,8.645023362921002
30186,2022,Veracruz de Ignacio de la Llave,Tomatlán,0,7283.8,8.89340798302957
30187,2022,Veracruz de Ignacio de la Llave,Tonayán,2,6186.8,8.730173269163984
30188,2022,Veracruz de Ignacio de la Llave,Totutla,3,17379.8,9.76306389127331
30189,2022,Veracruz de Ignacio de la Llave,Tuxpan,36,156847.6,11.963029912258532
30190,2022,Veracruz de Ignacio de la Llave,Tuxtilla,0,2274.2,7.729383621190622
30191,2022,Veracruz de Ignacio de la Llave,Ursulo Galván,1,30315.4,10.31941111320684
30192,2022,Veracruz de Ignacio de la Llave,Vega de Alatorre,3,20336.6,9.920177497321292
30193,2022,Veracruz de Ignacio de la Llave,Veracruz,171,618220.0,13.334599660146486
30194,2022,Veracruz de Ignacio de la Llave,Villa Aldama,2,12820.2,9.458777330976998
30195,2022,Veracruz de Ignacio de la Llave,Xoxocotla,1,6047.4,8.707383706588887
30196,2022,Veracruz de Ignacio de la Llave,Yanga,10,17990.0,9.79757132694458
30197,2022,Veracruz de Ignacio de la Llave,Yecuatla,0,11174.6,9.321398624657697
30198,2022,Veracruz de Ignacio de la Llave,Zacualpan,1,6788.8,8.823029474448061
30199,2022,Veracruz de Ignacio de la Llave,Zaragoza,1,12134.8,9.403832636772309
30200,2022,Veracruz de Ignacio de la Llave,Zentla,0,12621.4,9.443149064966141
30201,2022,Veracruz de Ignacio de la Llave,Zongolica,3,45649.0,10.728736979978141
30202,2022,Veracruz de Ignacio de la Llave,Zontecomatlán de López y Fuentes,0,14799.6,9.602355432359943
30203,2022,Veracruz de Ignacio de la Llave,Zozocolco de Hidalgo,7,14742.0,9.598455841749233
30204,2022,Veracruz de Ignacio de la Llave,Agua Dulce,4,43722.8,10.685624984155579
30205,2022,Veracruz de Ignacio de la Llave,El Higo,8,19456.8,9.875951902341606
30206,2022,Veracruz de Ignacio de la Llave,Nanchital de Lázaro Cárdenas del Río,4,29633.6,10.296664131668537
30207,2022,Veracruz de Ignacio de la Llave,Tres Valles,7,44954.6,10.713408370592612
30208,2022,Veracruz de Ignacio de la Llave,Carlos A. Carrillo,6,23469.8,10.06346976729193
30209,2022,Veracruz de Ignacio de la Llave,Tatahuicapan de Juárez,1,15193.4,9.628616402011364
30210,2022,Veracruz de Ignacio de la Llave,Uxpanapa,3,31600.0,10.360912399575003
30211,2022,Veracruz de Ignacio de la Llave,San Rafael,3,30565.8,10.32763701584842
30212,2022,Veracruz de Ignacio de la Llave,Santiago Sochiapan,0,13192.6,9.487411345315525
31001,2022,Yucatán,Abalá,0,6588.8,8.793126516833471
31002,2022,Yucatán,Acanceh,1,17059.0,9.74443320268052
31003,2022,Yucatán,Akil,0,12669.6,9.446960702177517
31004,2022,Yucatán,Baca,1,6293.8,8.74732030082459
31005,2022,Yucatán,Bokobá,0,2189.8,7.691565494439325
31006,2022,Yucatán,Buctzotz,0,9263.4,9.133826430875937
31007,2022,Yucatán,Cacalchén,1,7625.8,8.939292514004887
31008,2022,Yucatán,Calotmul,0,3919.8,8.27379591107476
31009,2022,Yucatán,Cansahcab,0,4420.0,8.393894975071744
31010,2022,Yucatán,Cantamayec,0,2824.6,7.946122040634964
31011,2022,Yucatán,Celestún,0,8700.6,9.071147267781905
31012,2022,Yucatán,Cenotillo,0,3743.0,8.22764270790443
31013,2022,Yucatán,Conkal,0,18176.6,9.807890331539422
31014,2022,Yucatán,Cuncunul,0,1737.8,7.460375224405106
31015,2022,Yucatán,Cuzamá,0,5678.8,8.64449522178942
31016,2022,Yucatán,Chacsinkín,0,3161.2,8.05870698133082
31017,2022,Yucatán,Chankom,0,4730.4,8.46176504450662
31018,2022,Yucatán,Chapab,0,3455.0,8.14757773620177
31019,2022,Yucatán,Chemax,0,40022.8,10.597204570707778
31020,2022,Yucatán,Chicxulub Pueblo,1,4573.8,8.428099648222283
31021,2022,Yucatán,Chichimilá,0,9696.8,9.179551213156302
31022,2022,Yucatán,Chikindzonot,0,4403.2,8.39008682829897
31023,2022,Yucatán,Chocholá,0,4929.6,8.503013127842404
31024,2022,Yucatán,Chumayel,0,3263.2,8.090463588003349
31025,2022,Yucatán,Dzán,1,6215.4,8.734785362292111
31026,2022,Yucatán,Dzemul,0,3648.6,8.20209881135412
31027,2022,Yucatán,Dzidzantún,0,8387.4,9.034485858705137
31028,2022,Yucatán,Dzilam de Bravo,0,3030.6,8.016515898702062
31029,2022,Yucatán,Dzilam González,0,6307.0,8.749415406663651
31030,2022,Yucatán,Dzitás,0,4110.0,8.32117830749028
31031,2022,Yucatán,Dzoncauich,0,2827.2,7.947042101565432
31032,2022,Yucatán,Espita,0,17020.6,9.742179654149954
31033,2022,Yucatán,Halachó,0,21691.6,9.984680367813061
31034,2022,Yucatán,Hocabá,0,6604.6,8.795521654940904
31035,2022,Yucatán,Hoctún,0,6521.4,8.782844355797197
31036,2022,Yucatán,Homún,0,8256.6,9.018768159499292
31037,2022,Yucatán,Huhí,0,5331.8,8.581444171217761
31038,2022,Yucatán,Hunucmá,1,36018.2,10.491779645243648
31039,2022,Yucatán,Ixil,1,4262.6,8.357634581727138
31040,2022,Yucatán,Izamal,7,29070.0,10.277461993552922
31041,2022,Yucatán,Kanasín,16,154585.0,11.94849938584871
31042,2022,Yucatán,Kantunil,0,5563.2,8.623928761253596
31043,2022,Yucatán,Kaua,0,3533.8,8.17012905818255
31044,2022,Yucatán,Kinchil,0,7721.8,8.95180277646287
31045,2022,Yucatán,Kopomá,0,2722.6,7.909342585078373
31046,2022,Yucatán,Mama,2,3377.6,8.124920677094057
31047,2022,Yucatán,Maní,0,6111.6,8.71794388367856
31048,2022,Yucatán,Maxcanú,0,24448.4,10.104320053088948
31049,2022,Yucatán,Mayapán,0,4104.2,8.319766118606664
31050,2022,Yucatán,Mérida,180,1028008.4,13.84313389617009
31051,2022,Yucatán,Mocochá,0,3501.8,8.161032400992216
31052,2022,Yucatán,Motul,2,38569.2,10.560209309478221
31053,2022,Yucatán,Muna,0,13725.6,9.527017981269216
31054,2022,Yucatán,Muxupip,0,3037.0,8.01862546504575
31055,2022,Yucatán,Opichén,0,7239.0,8.88723835429314
31056,2022,Yucatán,Oxkutzcab,2,34759.8,10.456216825622844
31057,2022,Yucatán,Panabá,0,7827.0,8.965334573804839
31058,2022,Yucatán,Peto,0,26313.0,10.177818392619491
31059,2022,Yucatán,Progreso,24,68418.0,11.133391226885413
31060,2022,Yucatán,Quintana Roo,0,982.8,6.890405640647024
31061,2022,Yucatán,Río Lagartos,0,4081.2,8.31414634180115
31062,2022,Yucatán,Sacalum,0,5036.6,8.524486530243703
31063,2022,Yucatán,Samahil,0,5755.6,8.657928572889263
31064,2022,Yucatán,Sanahcat,0,1717.4,7.448566798238384
31065,2022,Yucatán,San Felipe,0,2173.8,7.684232067129087
31066,2022,Yucatán,Santa Elena,0,4297.4,8.365765467643628
31067,2022,Yucatán,Seyé,0,10208.4,9.23096618976984
31068,2022,Yucatán,Sinanché,0,3222.0,8.07775756373692
31069,2022,Yucatán,Sotuta,1,9070.6,9.11279369307117
31070,2022,Yucatán,Sucilá,0,3979.2,8.28883607304914
31071,2022,Yucatán,Sudzal,0,2001.0,7.601402334583733
31072,2022,Yucatán,Suma,0,1853.2,7.524669153542494
31073,2022,Yucatán,Tahdziú,0,6135.4,8.721830554693607
31074,2022,Yucatán,Tahmek,0,3807.0,8.244596756382498
31075,2022,Yucatán,Teabo,0,7064.2,8.862795054453784
31076,2022,Yucatán,Tecoh,0,18286.8,9.813934767083815
31077,2022,Yucatán,Tekal de Venegas,0,2698.4,7.90041428374744
31078,2022,Yucatán,Tekantó,0,3759.8,8.23212104347986
31079,2022,Yucatán,Tekax,3,45965.0,10.735635516297855
31080,2022,Yucatán,Tekit,0,11247.2,9.327874487765698
31081,2022,Yucatán,Tekom,0,3406.0,8.133293861222633
31082,2022,Yucatán,Telchac Pueblo,0,3503.0,8.161375023197486
31083,2022,Yucatán,Telchac Puerto,1,1952.8,7.577019519078751
31084,2022,Yucatán,Temax,0,7081.0,8.865170419651774
31085,2022,Yucatán,Temozón,0,17055.8,9.74424560081802
31086,2022,Yucatán,Tepakán,0,2114.4,7.656526363290079
31087,2022,Yucatán,Tetiz,0,5611.8,8.632626802668561
31088,2022,Yucatán,Teya,0,1905.0,7.552237287560802
31089,2022,Yucatán,Ticul,0,41057.0,10.622716624094574
31090,2022,Yucatán,Timucuy,0,7637.0,8.940760134888384
31091,2022,Yucatán,Tinum,0,12955.8,9.469298843308842
31092,2022,Yucatán,Tixcacalcupul,0,8132.6,9.003635954613745
31093,2022,Yucatán,Tixkokob,0,18668.8,9.834608960233348
31094,2022,Yucatán,Tixmehuac,0,5583.6,8.627589008638603
31095,2022,Yucatán,Tixpéhual,1,5750.4,8.65702469658924
31096,2022,Yucatán,Tizimín,33,82178.8,11.316652640237823
31097,2022,Yucatán,Tunkás,0,3728.0,8.223627175805483
31098,2022,Yucatán,Tzucacab,0,15613.0,9.65585917954152
31099,2022,Yucatán,Uayma,0,4272.8,8.36002462902556
31100,2022,Yucatán,Ucú,0,4165.0,8.334471554600944
31101,2022,Yucatán,Umán,7,72777.8,11.195166242624634
31102,2022,Yucatán,Valladolid,4,87708.6,11.3817752351261
31103,2022,Yucatán,Xocchel,3,3494.0,8.158802490694002
31104,2022,Yucatán,Yaxcabá,0,16659.6,9.720741905828756
31105,2022,Yucatán,Yaxkukul,0,3378.0,8.125039097367745
31106,2022,Yucatán,Yobaín,0,2230.6,7.7100258865604365
32001,2022,Zacatecas,Apozol,0,6249.2,8.740208734537749
32002,2022,Zacatecas,Apulco,0,4929.4,8.502972555776266
32003,2022,Zacatecas,Atolinga,0,2194.0,7.693481640835175
32004,2022,Zacatecas,Benito Juárez,1,4517.2,8.415647611849515
32005,2022,Zacatecas,Calera,9,46927.4,10.756357005591685
32006,2022,Zacatecas,Cañitas de Felipe Pescador,1,8258.2,9.018961925091972
32007,2022,Zacatecas,Concepción del Oro,0,11977.4,9.39077681973474
32008,2022,Zacatecas,Cuauhtémoc,0,13776.2,9.53069774456445
32009,2022,Zacatecas,Chalchihuites,0,9990.2,9.20935989146222
32010,2022,Zacatecas,Fresnillo,65,246010.6,12.41312990341707
32011,2022,Zacatecas,Trinidad García de la Cadena,1,3431.8,8.140840183851521
32012,2022,Zacatecas,Genaro Codina,0,8180.8,9.009545224325734
32013,2022,Zacatecas,General Enrique Estrada,0,6794.0,8.82379514872053
32014,2022,Zacatecas,General Francisco R. Murguía,0,19834.4,9.895173082932043
32015,2022,Zacatecas,El Plateado de Joaquín Amaro,0,1573.0,7.360739903058278
32016,2022,Zacatecas,General Pánfilo Natera,3,23762.0,10.075842945018232
32017,2022,Zacatecas,Guadalupe,211,222089.8,12.31083708356903
32018,2022,Zacatecas,Huanusco,0,4595.2,8.43276755941385
32019,2022,Zacatecas,Jalpa,3,25643.8,10.152057105981429
32020,2022,Zacatecas,Jerez,5,60370.0,11.008247571790472
32021,2022,Zacatecas,Jiménez del Teul,0,4441.2,8.39867988918011
32022,2022,Zacatecas,Juan Aldama,1,19590.2,9.882784720176927
32023,2022,Zacatecas,Juchipila,2,12244.4,9.412823968594079
32024,2022,Zacatecas,Loreto,2,54777.8,10.911040281368038
32025,2022,Zacatecas,Luis Moya,3,13374.0,9.501067802613925
32026,2022,Zacatecas,Mazapil,0,17766.2,9.785053054724347
32027,2022,Zacatecas,Melchor Ocampo,0,2750.8,7.919647057445681
32028,2022,Zacatecas,Mezquital del Oro,0,2424.4,7.79333935007713
32029,2022,Zacatecas,Miguel Auza,0,23996.4,10.085659098078958
32030,2022,Zacatecas,Momax,0,2429.4,7.79539959226617
32031,2022,Zacatecas,Monte Escobedo,1,8633.8,9.063440011612705
32032,2022,Zacatecas,Morelos,7,13549.8,9.514127066051314
32033,2022,Zacatecas,Moyahua de Estrada,0,4523.4,8.417019202445712
32034,2022,Zacatecas,Nochistlán de Mejía,4,27947.6,10.238086607275658
32035,2022,Zacatecas,Noria de Ángeles,0,16419.4,9.70621884153489
32036,2022,Zacatecas,Ojocaliente,6,44824.8,10.710516836667507
32037,2022,Zacatecas,Pánuco,6,17717.4,9.78230248653133
32038,2022,Zacatecas,Pinos,5,72720.4,11.194377229386287
32039,2022,Zacatecas,Río Grande,4,64903.4,11.08065528960964
32040,2022,Zacatecas,Sain Alto,3,21906.2,9.994524980760758
32041,2022,Zacatecas,El Salvador,0,2468.8,7.811487481608896
32042,2022,Zacatecas,Sombrerete,3,64160.4,11.069141476934927
32043,2022,Zacatecas,Susticacán,0,1366.0,7.2196420401307355
32044,2022,Zacatecas,Tabasco,2,16774.4,9.727609193689032
32045,2022,Zacatecas,Tepechitlán,1,8342.2,9.029082249535424
32046,2022,Zacatecas,Tepetongo,1,6370.0,8.759354748566208
32047,2022,Zacatecas,Teúl de González Ortega,1,5326.0,8.580355766373877
32048,2022,Zacatecas,Tlaltenango de Sánchez Román,1,27663.8,10.227879978284445
32049,2022,Zacatecas,Valparaíso,1,32288.6,10.382469505735882
32050,2022,Zacatecas,Vetagrande,3,10460.6,9.255371097350485
32051,2022,Zacatecas,Villa de Cos,1,34682.0,10.453976099358494
32052,2022,Zacatecas,Villa García,1,19776.2,9.892234473474886
32053,2022,Zacatecas,Villa González Ortega,1,13271.0,9.493336482437249
32054,2022,Zacatecas,Villa Hidalgo,2,19637.2,9.885181005553486
32055,2022,Zacatecas,Villanueva,11,31990.6,10.373197388628881
32056,2022,Zacatecas,Zacatecas,94,151893.2,11.93093292128821
32057,2022,Zacatecas,Trancoso,7,21159.2,9.95983007807416
32058,2022,Zacatecas,Santa María de la Paz,1,2756.2,7.921608198441044
1001,2023,Aguascalientes,Aguascalientes,1615,994584.0,13.810079838264286
1002,2023,Aguascalientes,Asientos,142,53349.2,10.884614261303504
1003,2023,Aguascalientes,Calvillo,57,59484.2,10.993466010051593
1004,2023,Aguascalientes,Cosío,33,17587.4,9.774938015550047
1005,2023,Aguascalientes,Jesús María,262,139030.7,11.842450051035472
1006,2023,Aguascalientes,Pabellón de Arteaga,70,49381.2,10.807325063940471
1007,2023,Aguascalientes,Rincón de Romos,69,59832.9,10.999310955876302
1008,2023,Aguascalientes,San José de Gracia,9,9884.7,9.19874338613052
1009,2023,Aguascalientes,Tepezalá,25,23330.1,10.057499651332908
1010,2023,Aguascalientes,El Llano,17,21460.5,9.973969315074498
1011,2023,Aguascalientes,San Francisco de los Romo,148,69865.4,11.154325812825576
2001,2023,Baja California,Ensenada,1445,428862.3,12.968891167364383
2002,2023,Baja California,Mexicali,1460,1079218.9,13.891748096694904
2003,2023,Baja California,Tecate,220,110648.3,11.61411198160157
2004,2023,Baja California,Tijuana,6748,2031371.1,14.524221541744613
2005,2023,Baja California,Playas de Rosarito,945,137756.6,11.833243638753038
2006,2023,Baja California,San Quintín,83,,
2007,2023,Baja California,San Felipe,26,,
3001,2023,Baja California Sur,Comondú,24,73682.5,11.207520600863877
3002,2023,Baja California Sur,Mulegé,50,65494.4,11.08971992178513
3003,2023,Baja California Sur,La Paz,288,304352.0,12.625940205282111
3008,2023,Baja California Sur,Los Cabos,486,384898.2,12.860734162721542
3009,2023,Baja California Sur,Loreto,16,18446.2,9.822613666195956
4001,2023,Campeche,Calkiní,16,61134.6,11.020833269660018
4002,2023,Campeche,Campeche,316,304598.6,12.626750123240909
4003,2023,Campeche,Carmen,205,257170.3,12.45749379033889
4004,2023,Campeche,Champotón,38,76714.7,11.247848624793546
4005,2023,Campeche,Hecelchakán,3,33000.3,10.404271931316385
4006,2023,Campeche,Hopelchén,12,43448.9,10.679340813917374
4007,2023,Campeche,Palizada,3,8782.3,9.080493611321616
4008,2023,Campeche,Tenabo,2,11966.8,9.38989142780747
4009,2023,Campeche,Escárcega,24,61644.7,11.029142535716069
4010,2023,Campeche,Calakmul,13,33163.6,10.409208167892114
4011,2023,Campeche,Candelaria,5,48628.7,10.791969170570844
4012,2023,Campeche,Seybaplaya,3,,
4013,2023,Campeche,Dzitbalché,0,,
5001,2023,Coahuila de Zaragoza,Abasolo,1,1007.6,6.9153265444784555
5002,2023,Coahuila de Zaragoza,Acuña,554,170948.9,12.049119960416736
5003,2023,Coahuila de Zaragoza,Allende,96,23170.3,10.050626565119899
5004,2023,Coahuila de Zaragoza,Arteaga,90,31688.2,10.363699650819326
5005,2023,Coahuila de Zaragoza,Candela,14,1593.5,7.373688133857391
5006,2023,Coahuila de Zaragoza,Castaños,61,30098.8,10.312240582832619
5007,2023,Coahuila de Zaragoza,Cuatro Ciénegas,21,12625.9,9.443505538731467
5008,2023,Coahuila de Zaragoza,Escobedo,1,3090.8,8.03618523605943
5009,2023,Coahuila de Zaragoza,Francisco I. Madero,117,60042.7,11.002811254756264
5010,2023,Coahuila de Zaragoza,Frontera,223,84567.2,11.345301763560787
5011,2023,Coahuila de Zaragoza,General Cepeda,21,11962.8,9.38955711381666
5012,2023,Coahuila de Zaragoza,Guerrero,0,1508.6,7.3189373474195305
5013,2023,Coahuila de Zaragoza,Hidalgo,0,1699.9,7.4383247047847245
5014,2023,Coahuila de Zaragoza,Jiménez,9,9372.1,9.145492469651854
5015,2023,Coahuila de Zaragoza,Juárez,7,1579.5,7.36486362024214
5016,2023,Coahuila de Zaragoza,Lamadrid,1,1742.7,7.463190913666597
5017,2023,Coahuila de Zaragoza,Matamoros,502,121690.1,11.709232928090719
5018,2023,Coahuila de Zaragoza,Monclova,600,244474.5,12.406866287979488
5019,2023,Coahuila de Zaragoza,Morelos,47,7844.3,8.967542432377847
5020,2023,Coahuila de Zaragoza,Múzquiz,325,73064.9,11.199103366263458
5021,2023,Coahuila de Zaragoza,Nadadores,7,6600.2,8.794855230585693
5022,2023,Coahuila de Zaragoza,Nava,99,34689.3,10.454186561034344
5023,2023,Coahuila de Zaragoza,Ocampo,1,9237.3,9.131004914142506
5024,2023,Coahuila de Zaragoza,Parras,57,44193.3,10.69632847286541
5025,2023,Coahuila de Zaragoza,Piedras Negras,759,183383.3,12.119333776861325
5026,2023,Coahuila de Zaragoza,Progreso,1,3168.8,8.061108246307708
5027,2023,Coahuila de Zaragoza,Ramos Arizpe,241,136277.6,11.822449260818539
5028,2023,Coahuila de Zaragoza,Sabinas,375,66000.2,11.097413051307
5029,2023,Coahuila de Zaragoza,Sacramento,2,2518.1,7.831259927874487
5030,2023,Coahuila de Zaragoza,Saltillo,2211,926408.5,13.73907056106102
5031,2023,Coahuila de Zaragoza,San Buenaventura,48,25542.0,10.148079435056207
5032,2023,Coahuila de Zaragoza,San Juan de Sabinas,107,42443.3,10.65592434653819
5033,2023,Coahuila de Zaragoza,San Pedro,215,100558.3,11.51849293779108
5034,2023,Coahuila de Zaragoza,Sierra Mojada,1,6854.7,8.832689827362609
5035,2023,Coahuila de Zaragoza,Torreón,2289,745213.7,13.521426301866937
5036,2023,Coahuila de Zaragoza,Viesca,14,20000.8,9.903527551736149
5037,2023,Coahuila de Zaragoza,Villa Unión,15,6157.7,8.725458610181782
5038,2023,Coahuila de Zaragoza,Zaragoza,58,13264.9,9.492876727907918
6001,2023,Colima,Armería,38,27305.3,10.214836101524616
6002,2023,Colima,Colima,526,160091.2,11.983498931827668
6003,2023,Colima,Comala,15,21892.9,9.993917662326872
6004,2023,Colima,Coquimatlán,11,21272.6,9.965175138617587
6005,2023,Colima,Cuauhtémoc,13,32515.0,10.389456800303252
6006,2023,Colima,Ixtlahuacán,3,5719.9,8.65170660170354
6007,2023,Colima,Manzanillo,1197,199914.3,12.205644053697814
6008,2023,Colima,Minatitlán,7,10848.1,9.291745228426775
6009,2023,Colima,Tecomán,362,117378.7,11.673160738910427
6010,2023,Colima,Villa de Álvarez,191,158703.8,11.974794850777299
7001,2023,Chiapas,Acacoyagua,0,18348.0,9.817275855717062
7002,2023,Chiapas,Acala,0,18859.0,9.844745532512365
7003,2023,Chiapas,Acapetahua,3,26694.7,10.192220322811577
7004,2023,Chiapas,Altamirano,1,38048.5,10.546616940699368
7005,2023,Chiapas,Amatán,0,25483.1,10.145770766335865
7006,2023,Chiapas,Amatenango de la Frontera,0,32391.4,10.385648234448322
7007,2023,Chiapas,Amatenango del Valle,0,12049.5,9.396778444281978
7008,2023,Chiapas,Angel Albino Corzo,0,33542.7,10.420574533031632
7009,2023,Chiapas,Arriaga,2,41462.9,10.632554330480405
7010,2023,Chiapas,Bejucal de Ocampo,0,7287.6,8.89392955269153
7011,2023,Chiapas,Bella Vista,0,20419.8,9.924260297351397
7012,2023,Chiapas,Berriozábal,3,71067.9,11.17139103705175
7013,2023,Chiapas,Bochil,2,39249.3,10.577688888656615
7014,2023,Chiapas,El Bosque,0,25987.2,10.165359388088092
7015,2023,Chiapas,Cacahoatán,1,52002.3,10.859043227354643
7016,2023,Chiapas,Catazajá,0,17762.7,9.78485603201825
7017,2023,Chiapas,Cintalapa,4,91103.6,11.419752599481543
7018,2023,Chiapas,Coapilla,0,10336.8,9.24346562240801
7019,2023,Chiapas,Comitán de Domínguez,5,173727.5,12.065243258638779
7020,2023,Chiapas,La Concordia,2,51671.4,10.852659715940295
7021,2023,Chiapas,Copainalá,2,22534.6,10.022807184800804
7022,2023,Chiapas,Chalchihuitán,0,24281.4,10.097465904137154
7023,2023,Chiapas,Chamula,1,109474.8,11.603449664766812
7024,2023,Chiapas,Chanal,0,14536.3,9.584404248278007
7025,2023,Chiapas,Chapultenango,0,7514.0,8.924523226133914
7026,2023,Chiapas,Chenalhó,1,50749.0,10.834647192276401
7027,2023,Chiapas,Chiapa de Corzo,7,119416.6,11.690373498752788
7028,2023,Chiapas,Chiapilla,0,6381.3,8.761127117337715
7029,2023,Chiapas,Chicoasén,1,5517.2,8.615625764201365
7030,2023,Chiapas,Chicomuselo,1,38366.0,10.554926929696283
7031,2023,Chiapas,Chilón,2,144974.4,11.884312454091484
7032,2023,Chiapas,Escuintla,1,31144.4,10.346389732773188
7033,2023,Chiapas,Francisco León,0,7318.5,8.898160667924001
